article_positive,article_neutral,article_negative,para_positive,para_neutral,para_negative,sentence_positive,sentence_neutral,sentence_negative,type,text_segment,segment_id,BART_three,BART_five,luigi,tano,fabio,federico,rachel,utsav,khwaja,joshua,humans_average_five,BART_five-luigi,BART_five-tano,BART_five-fabio,BART_five-federico,BART_five-rachel,BART_five-utsav,BART_five-khwaja,BART_five-joshua,BART_five-humans_average_five,luigi-tano,luigi-fabio,luigi-federico,luigi-rachel,luigi-utsav,luigi-khwaja,luigi-joshua,luigi-humans_average_five,tano-fabio,tano-federico,tano-rachel,tano-utsav,tano-khwaja,tano-joshua,tano-humans_average_five,fabio-federico,fabio-rachel,fabio-utsav,fabio-khwaja,fabio-joshua,fabio-humans_average_five,federico-rachel,federico-utsav,federico-khwaja,federico-joshua,federico-humans_average_five,rachel-utsav,rachel-khwaja,rachel-joshua,rachel-humans_average_five,utsav-khwaja,utsav-joshua,utsav-humans_average_five,khwaja-joshua,khwaja-humans_average_five,joshua-humans_average_five
,,,0.2881518006324768,0.1495477259159088,0.5623005032539368,,,,para_text,"Mr Rudd casts himself as underdog in a five-week campaign he says will be ""pretty rough"". When they reinstalled Mr Rudd as leader, Labor power-brokers aimed to escape the electoral drubbing that opinion polls showed the government faced when Ms Gillard was prime minister. Mr Rudd led Labor to power in 2007, ending 11 years of conservative government, only to be unseated as leader by Ms Gillard three years later. He took his revenge on June 26th to make a comeback as prime minister. In spite of Labor's turmoils, Mr Rudd's return has changed the party's game. ",A0-P2,Negative,2,,,,4,,,,3,4.0,,,,0.10279075978101215,0.21052631578947367,0.1637630662020907,0.14191419141914186,0.0840562065641961,0.03154868622005569,,,,,,,,,,,,,,,,,,,,,,0.5238095238095238,0.16955017301038067,0.35064935064935066,0.2808760606280367,0.6600892799378922,0.21052631578947378,1.0,1.0,0.736842105263158,0.372822299651568,0.2715231788079471,0.4945848375451263,0.6688741721854305,0.6563573883161512,0.5235264982664685
,,,,,,0.1086963862180709,0.1322711408138275,0.7590324878692627,sentence_text,"Mr Rudd casts himself as underdog in a five-week campaign he says will be ""pretty rough"".",A0-P2-S0,Negative,1,,,,3,,,,3,3.0,,,,0.10279075978101215,0.21052631578947367,0.1637630662020907,0.14191419141914186,0.0840562065641961,0.03154868622005569,,,,,,,,,,,,,,,,,,,,,,0.5238095238095238,0.16955017301038067,0.35064935064935066,0.2808760606280367,0.6600892799378922,0.21052631578947378,1.0,1.0,0.736842105263158,0.372822299651568,0.2715231788079471,0.4945848375451263,0.6688741721854305,0.6563573883161512,0.5235264982664685
,,,,,,0.2634190320968628,0.1154816001653671,0.6210994124412537,sentence_text,"When they reinstalled Mr Rudd as leader, Labor power-brokers aimed to escape the electoral drubbing that opinion polls showed the government faced when Ms Gillard was prime minister.",A0-P2-S1,Negative,2,,,,4,,,,3,4.0,,,,0.10279075978101215,0.21052631578947367,0.1637630662020907,0.14191419141914186,0.0840562065641961,0.03154868622005569,,,,,,,,,,,,,,,,,,,,,,0.5238095238095238,0.16955017301038067,0.35064935064935066,0.2808760606280367,0.6600892799378922,0.21052631578947378,1.0,1.0,0.736842105263158,0.372822299651568,0.2715231788079471,0.4945848375451263,0.6688741721854305,0.6563573883161512,0.5235264982664685
,,,,,,0.2663167715072632,0.1220073476433754,0.6116758584976196,sentence_text,"Mr Rudd led Labor to power in 2007, ending 11 years of conservative government, only to be unseated as leader by Ms Gillard three years later.",A0-P2-S2,Negative,2,,,,4,,,,3,4.0,,,,0.10279075978101215,0.21052631578947367,0.1637630662020907,0.14191419141914186,0.0840562065641961,0.03154868622005569,,,,,,,,,,,,,,,,,,,,,,0.5238095238095238,0.16955017301038067,0.35064935064935066,0.2808760606280367,0.6600892799378922,0.21052631578947378,1.0,1.0,0.736842105263158,0.372822299651568,0.2715231788079471,0.4945848375451263,0.6688741721854305,0.6563573883161512,0.5235264982664685
,,,,,,0.4823532700538635,0.0986416414380073,0.4190051257610321,sentence_text,He took his revenge on June 26th to make a comeback as prime minister.,A0-P2-S3,Positive,4,,,,4,,,,3,4.0,,,,0.10279075978101215,0.21052631578947367,0.1637630662020907,0.14191419141914186,0.0840562065641961,0.03154868622005569,,,,,,,,,,,,,,,,,,,,,,0.5238095238095238,0.16955017301038067,0.35064935064935066,0.2808760606280367,0.6600892799378922,0.21052631578947378,1.0,1.0,0.736842105263158,0.372822299651568,0.2715231788079471,0.4945848375451263,0.6688741721854305,0.6563573883161512,0.5235264982664685
,,,,,,0.5259509682655334,0.1135963797569274,0.360452651977539,sentence_text,"In spite of Labor's turmoils, Mr Rudd's return has changed the party's game.",A0-P2-S4,Positive,4,,,,3,,,,3,3.0,,,,0.10279075978101215,0.21052631578947367,0.1637630662020907,0.14191419141914186,0.0840562065641961,0.03154868622005569,,,,,,,,,,,,,,,,,,,,,,0.5238095238095238,0.16955017301038067,0.35064935064935066,0.2808760606280367,0.6600892799378922,0.21052631578947378,1.0,1.0,0.736842105263158,0.372822299651568,0.2715231788079471,0.4945848375451263,0.6688741721854305,0.6563573883161512,0.5235264982664685
,,,0.5426828265190125,0.1225706338882446,0.3347465097904205,,,,para_text,"It has turned the election into a competitive race against the conservative Liberal-National coalition and Tony Abbott, its leader. An opinion poll on August 5th, the day after Mr Rudd announced the election, showed Labor trailing the opposition by just four points, once second-preference votes were counted; the last poll under Ms Gillard had Labor 14 points behind. Other polls since Mr Rudd's return suggests that the parties are neck-and-neck. ",A0-P3,Positive,4,,,,3,,,,3,3.0,,,,0.10279075978101215,0.21052631578947367,0.1637630662020907,0.14191419141914186,0.0840562065641961,0.03154868622005569,,,,,,,,,,,,,,,,,,,,,,0.5238095238095238,0.16955017301038067,0.35064935064935066,0.2808760606280367,0.6600892799378922,0.21052631578947378,1.0,1.0,0.736842105263158,0.372822299651568,0.2715231788079471,0.4945848375451263,0.6688741721854305,0.6563573883161512,0.5235264982664685
,,,,,,0.8036699295043945,0.0442321635782718,0.1520978808403015,sentence_text,"It has turned the election into a competitive race against the conservative Liberal-National coalition and Tony Abbott, its leader.",A0-P3-S0,Positive,5,,,,3,,,,3,3.0,,,,0.10279075978101215,0.21052631578947367,0.1637630662020907,0.14191419141914186,0.0840562065641961,0.03154868622005569,,,,,,,,,,,,,,,,,,,,,,0.5238095238095238,0.16955017301038067,0.35064935064935066,0.2808760606280367,0.6600892799378922,0.21052631578947378,1.0,1.0,0.736842105263158,0.372822299651568,0.2715231788079471,0.4945848375451263,0.6688741721854305,0.6563573883161512,0.5235264982664685
,,,,,,0.46338951587677,0.168809488415718,0.3678010106086731,sentence_text,"An opinion poll on August 5th, the day after Mr Rudd announced the election, showed Labor trailing the opposition by just four points, once second-preference votes were counted; the last poll under Ms Gillard had Labor 14 points behind.",A0-P3-S1,Positive,4,,,,3,,,,3,3.0,,,,0.10279075978101215,0.21052631578947367,0.1637630662020907,0.14191419141914186,0.0840562065641961,0.03154868622005569,,,,,,,,,,,,,,,,,,,,,,0.5238095238095238,0.16955017301038067,0.35064935064935066,0.2808760606280367,0.6600892799378922,0.21052631578947378,1.0,1.0,0.736842105263158,0.372822299651568,0.2715231788079471,0.4945848375451263,0.6688741721854305,0.6563573883161512,0.5235264982664685
,,,,,,0.3652999103069305,0.2374943345785141,0.3972057402133941,sentence_text,Other polls since Mr Rudd's return suggests that the parties are neck-and-neck.,A0-P3-S2,Negative,2,,,,3,,,,3,3.0,,,,0.10279075978101215,0.21052631578947367,0.1637630662020907,0.14191419141914186,0.0840562065641961,0.03154868622005569,,,,,,,,,,,,,,,,,,,,,,0.5238095238095238,0.16955017301038067,0.35064935064935066,0.2808760606280367,0.6600892799378922,0.21052631578947378,1.0,1.0,0.736842105263158,0.372822299651568,0.2715231788079471,0.4945848375451263,0.6688741721854305,0.6563573883161512,0.5235264982664685
,,,0.484191358089447,0.157290443778038,0.3585181534290313,,,,para_text,"Yet turning improvements in the polls into electoral victory will be hard. In the 150-seat House of Representatives, where government is decided, Labor holds 71 seats to 72 for the opposition parties. Two independents in New South Wales who supported Ms Gillard's minority government have stepped down, and the opposition seems likely to win both seats. Mr Rudd's salvation might lie in Mr Rudd's home state of Queensland. Voters there turned against Ms Gillard for her knifing of Mr Rudd. Peter Beattie, a former Queensland Labor state premier, reckons they will reward their favourite son's return with enough seats to offset losses elsewhere, delivering victory to Mr Rudd. Mr Beattie himself is coming out of retirement to contest an opposition-held seat. The political terrain is altered by the rise of small parties, such as the WikiLeaks Party, aiming to rob both Labor and the coalition of control of the Senate, the upper house. WikiLeaks's seven candidates include Julian Assange, standing for the Senate from the Ecuadorean embassy in London, where he is holed up fighting extradition to Sweden. ",A0-P4,Positive,4,,,,3,,,,3,3.0,,,,0.10279075978101215,0.21052631578947367,0.1637630662020907,0.14191419141914186,0.0840562065641961,0.03154868622005569,,,,,,,,,,,,,,,,,,,,,,0.5238095238095238,0.16955017301038067,0.35064935064935066,0.2808760606280367,0.6600892799378922,0.21052631578947378,1.0,1.0,0.736842105263158,0.372822299651568,0.2715231788079471,0.4945848375451263,0.6688741721854305,0.6563573883161512,0.5235264982664685
,,,,,,0.319038450717926,0.1571897119283676,0.5237717628479004,sentence_text,Yet turning improvements in the polls into electoral victory will be hard.,A0-P4-S0,Negative,2,,,,3,,,,3,3.0,,,,0.10279075978101215,0.21052631578947367,0.1637630662020907,0.14191419141914186,0.0840562065641961,0.03154868622005569,,,,,,,,,,,,,,,,,,,,,,0.5238095238095238,0.16955017301038067,0.35064935064935066,0.2808760606280367,0.6600892799378922,0.21052631578947378,1.0,1.0,0.736842105263158,0.372822299651568,0.2715231788079471,0.4945848375451263,0.6688741721854305,0.6563573883161512,0.5235264982664685
,,,,,,0.5536215305328369,0.0894191712141037,0.356959193944931,sentence_text,"In the 150-seat House of Representatives, where government is decided, Labor holds 71 seats to 72 for the opposition parties.",A0-P4-S1,Positive,4,,,,3,,,,3,3.0,,,,0.10279075978101215,0.21052631578947367,0.1637630662020907,0.14191419141914186,0.0840562065641961,0.03154868622005569,,,,,,,,,,,,,,,,,,,,,,0.5238095238095238,0.16955017301038067,0.35064935064935066,0.2808760606280367,0.6600892799378922,0.21052631578947378,1.0,1.0,0.736842105263158,0.372822299651568,0.2715231788079471,0.4945848375451263,0.6688741721854305,0.6563573883161512,0.5235264982664685
,,,,,,0.2264701724052429,0.1799303889274597,0.5935993790626526,sentence_text,"Two independents in New South Wales who supported Ms Gillard's minority government have stepped down, and the opposition seems likely to win both seats.",A0-P4-S2,Negative,2,,,,3,,,,3,3.0,,,,0.10279075978101215,0.21052631578947367,0.1637630662020907,0.14191419141914186,0.0840562065641961,0.03154868622005569,,,,,,,,,,,,,,,,,,,,,,0.5238095238095238,0.16955017301038067,0.35064935064935066,0.2808760606280367,0.6600892799378922,0.21052631578947378,1.0,1.0,0.736842105263158,0.372822299651568,0.2715231788079471,0.4945848375451263,0.6688741721854305,0.6563573883161512,0.5235264982664685
,,,,,,0.6859576106071472,0.1277765482664108,0.1862658411264419,sentence_text,Mr Rudd's salvation might lie in Mr Rudd's home state of Queensland.,A0-P4-S3,Positive,5,,,,3,,,,3,3.0,,,,0.10279075978101215,0.21052631578947367,0.1637630662020907,0.14191419141914186,0.0840562065641961,0.03154868622005569,,,,,,,,,,,,,,,,,,,,,,0.5238095238095238,0.16955017301038067,0.35064935064935066,0.2808760606280367,0.6600892799378922,0.21052631578947378,1.0,1.0,0.736842105263158,0.372822299651568,0.2715231788079471,0.4945848375451263,0.6688741721854305,0.6563573883161512,0.5235264982664685
,,,,,,0.0645961016416549,0.0184506699442863,0.9169532656669616,sentence_text,Voters there turned against Ms Gillard for her knifing of Mr Rudd.,A0-P4-S4,Negative,1,,,,3,,,,3,3.0,,,,0.10279075978101215,0.21052631578947367,0.1637630662020907,0.14191419141914186,0.0840562065641961,0.03154868622005569,,,,,,,,,,,,,,,,,,,,,,0.5238095238095238,0.16955017301038067,0.35064935064935066,0.2808760606280367,0.6600892799378922,0.21052631578947378,1.0,1.0,0.736842105263158,0.372822299651568,0.2715231788079471,0.4945848375451263,0.6688741721854305,0.6563573883161512,0.5235264982664685
,,,,,,0.8287075161933899,0.0664374977350235,0.1048549935221672,sentence_text,"Peter Beattie, a former Queensland Labor state premier, reckons they will reward their favourite son's return with enough seats to offset losses elsewhere, delivering victory to Mr Rudd.",A0-P4-S5,Positive,5,,,,3,,,,3,3.0,,,,0.10279075978101215,0.21052631578947367,0.1637630662020907,0.14191419141914186,0.0840562065641961,0.03154868622005569,,,,,,,,,,,,,,,,,,,,,,0.5238095238095238,0.16955017301038067,0.35064935064935066,0.2808760606280367,0.6600892799378922,0.21052631578947378,1.0,1.0,0.736842105263158,0.372822299651568,0.2715231788079471,0.4945848375451263,0.6688741721854305,0.6563573883161512,0.5235264982664685
,,,,,,0.4237998425960541,0.1513624936342239,0.4248376488685608,sentence_text,Mr Beattie himself is coming out of retirement to contest an opposition-held seat.,A0-P4-S6,Negative,2,,,,3,,,,3,3.0,,,,0.10279075978101215,0.21052631578947367,0.1637630662020907,0.14191419141914186,0.0840562065641961,0.03154868622005569,,,,,,,,,,,,,,,,,,,,,,0.5238095238095238,0.16955017301038067,0.35064935064935066,0.2808760606280367,0.6600892799378922,0.21052631578947378,1.0,1.0,0.736842105263158,0.372822299651568,0.2715231788079471,0.4945848375451263,0.6688741721854305,0.6563573883161512,0.5235264982664685
,,,,,,0.2955405414104461,0.1256134063005447,0.5788459777832031,sentence_text,"The political terrain is altered by the rise of small parties, such as the WikiLeaks Party, aiming to rob both Labor and the coalition of control of the Senate, the upper house.",A0-P4-S7,Negative,2,,,,3,,,,3,3.0,,,,0.10279075978101215,0.21052631578947367,0.1637630662020907,0.14191419141914186,0.0840562065641961,0.03154868622005569,,,,,,,,,,,,,,,,,,,,,,0.5238095238095238,0.16955017301038067,0.35064935064935066,0.2808760606280367,0.6600892799378922,0.21052631578947378,1.0,1.0,0.736842105263158,0.372822299651568,0.2715231788079471,0.4945848375451263,0.6688741721854305,0.6563573883161512,0.5235264982664685
,,,,,,0.5262932181358337,0.1292240619659423,0.3444827497005462,sentence_text,"WikiLeaks's seven candidates include Julian Assange, standing for the Senate from the Ecuadorean embassy in London, where he is holed up fighting extradition to Sweden.",A0-P4-S8,Positive,4,,,,3,,,,3,3.0,,,,0.10279075978101215,0.21052631578947367,0.1637630662020907,0.14191419141914186,0.0840562065641961,0.03154868622005569,,,,,,,,,,,,,,,,,,,,,,0.5238095238095238,0.16955017301038067,0.35064935064935066,0.2808760606280367,0.6600892799378922,0.21052631578947378,1.0,1.0,0.736842105263158,0.372822299651568,0.2715231788079471,0.4945848375451263,0.6688741721854305,0.6563573883161512,0.5235264982664685
,,,0.2438283413648605,0.1453259289264679,0.6108457446098328,,,,para_text,"Labor's campaign also faces an enemy in the two-thirds of Australia's big-city newspapers that are controlled by News Corporation, Rupert Murdoch's empire. Mr Murdoch made his stand plain in Sydney's Daily Telegraph, his most influential tabloid. Its first edition of the campaign covered the front page with the prime minister's picture and a call to readers to ""Kick This Mob Out"". Some say this fits Mr Murdoch's pattern of backing the candidate he thinks will win (the Telegraph supported Mr Rudd before his victory in 2007). The prime minister himself says the mogul's strategy is commercial. He told journalists in Brisbane that Mr Murdoch wanted ""his mate, Mr Abbott, in"" because a high-speed broadband network the government is building around Australia could ""challenge"" Foxtel, a cable-television company that News Corporation half-owns with Telstra, a telecoms giant. ",A0-P5,Negative,2,,,,3,,,,2,2.0,,,,0.10279075978101215,0.21052631578947367,0.1637630662020907,0.14191419141914186,0.0840562065641961,0.03154868622005569,,,,,,,,,,,,,,,,,,,,,,0.5238095238095238,0.16955017301038067,0.35064935064935066,0.2808760606280367,0.6600892799378922,0.21052631578947378,1.0,1.0,0.736842105263158,0.372822299651568,0.2715231788079471,0.4945848375451263,0.6688741721854305,0.6563573883161512,0.5235264982664685
,,,,,,0.138919860124588,0.0824852809309959,0.7785948514938354,sentence_text,"Labor's campaign also faces an enemy in the two-thirds of Australia's big-city newspapers that are controlled by News Corporation, Rupert Murdoch's empire.",A0-P5-S0,Negative,1,,,,3,,,,3,3.0,,,,0.10279075978101215,0.21052631578947367,0.1637630662020907,0.14191419141914186,0.0840562065641961,0.03154868622005569,,,,,,,,,,,,,,,,,,,,,,0.5238095238095238,0.16955017301038067,0.35064935064935066,0.2808760606280367,0.6600892799378922,0.21052631578947378,1.0,1.0,0.736842105263158,0.372822299651568,0.2715231788079471,0.4945848375451263,0.6688741721854305,0.6563573883161512,0.5235264982664685
,,,,,,0.2952220439910888,0.1890291571617126,0.5157487988471985,sentence_text,"Mr Murdoch made his stand plain in Sydney's Daily Telegraph, his most influential tabloid.",A0-P5-S1,Negative,2,,,,3,,,,3,3.0,,,,0.10279075978101215,0.21052631578947367,0.1637630662020907,0.14191419141914186,0.0840562065641961,0.03154868622005569,,,,,,,,,,,,,,,,,,,,,,0.5238095238095238,0.16955017301038067,0.35064935064935066,0.2808760606280367,0.6600892799378922,0.21052631578947378,1.0,1.0,0.736842105263158,0.372822299651568,0.2715231788079471,0.4945848375451263,0.6688741721854305,0.6563573883161512,0.5235264982664685
